,state,fips,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65,per_high_65,per_bachelor_65,per_employment_65,per_veteran_65,per_stamp_house_all,per_insured_65
14,Indiana,18,2011,6516922,856492,32714,46438,0.15999782875044588,0.07161269219784754,0.4921279837480955,0.158,0.067,0.083,0.243,0.077,0.153,0.8458015916102725,0.0903968161656684,0.0019667260096100573,0.015758206097909414,0.00012060908508648711,0.0241100016234658,0.02184604940798739,0.3969027147947675,0.802,0.159,0.14313013985186085,0.20711298744179746,0.12531337260463754,0.9945907549753582
15,Iowa,19,2011,3062309,458190,32757,49427,0.1278390283175676,0.06853274966455156,0.4939271255060729,0.15,0.048,0.071,0.198,0.069,0.126,0.9146078988109952,0.028820736248366837,0.0039215506991619725,0.01829991682746581,0.00032981648814668933,0.014137044955293537,0.01988303597056992,0.4186320085554028,0.836,0.16,0.16712070657369216,0.23124880813636264,0.1081885162706028,0.9952542388484972
16,Kansas,20,2011,2871238,381959,34831,48964,0.13759847570110392,0.071863577651359,0.4957135653050933,0.165,0.061,0.085,0.231,0.08199999999999999,0.146,0.8506891452397886,0.058396064694044875,0.008299555801365125,0.023416728254502063,0.000571878750559863,0.025003848514125262,0.033622778745614264,0.4048706798373648,0.8590000000000001,0.22,0.18777055653093652,0.2122764220295896,0.09724689366715653,0.9911122104048148
17,Kentucky,21,2011,4369356,593961,29181,41141,0.19141642971929906,0.11847477768696435,0.4905756495160468,0.17600000000000002,0.084,0.122,0.287,0.1,0.192,0.8782999142207685,0.07982366280065073,0.0022113098589357327,0.011540373455493212,0.00016684380947672837,0.009592031411494052,0.018365864443181102,0.40458885347691176,0.684,0.145,0.13219273204806378,0.19878932655174328,0.17371215464789305,0.99642618997198
18,Louisiana,22,2011,4574836,571296,29716,41734,0.204340441805012,0.1269686487075423,0.4887525562372188,0.171,0.087,0.121,0.287,0.111,0.19,0.6284026356354632,0.3212958890766795,0.006301865247191374,0.01584406522987928,0.0006833031828900534,0.010496551133199092,0.016975690494697514,0.32489987677141097,0.7290000000000001,0.174,0.15573609919901416,0.19026582255083174,0.16447242410533305,0.9941201572558312
19,Maine,23,2011,1328188,217308,30691,46033,0.14125188712112413,0.08042854628233245,0.490316004077472,0.18100000000000002,0.06,0.099,0.226,0.075,0.138,0.9520444394919996,0.010238008474703882,0.006134673705830801,0.010162717928486028,0.0001008893319319253,0.0024461898466180986,0.01887308122042964,0.4323218657389512,0.821,0.229,0.1620598635116977,0.2189198638982458,0.17463785048845126,0.9982159762891356
20,Maryland,24,2011,5828289,731759,46683,70004,0.10058848857391514,0.07461218398082403,0.4840041279669762,0.11900000000000001,0.06,0.084,0.213,0.08,0.159,0.5858151508959147,0.2961285893681662,0.0024930129580053428,0.056580927953298124,0.00033011403518253815,0.03258194643402206,0.026070258355411,0.3129486620595032,0.802,0.295,0.19218183210729214,0.18936230504168727,0.0993273888191099,0.987633417755868
21,Massachusetts,25,2011,6587536,921909,35483,62859,0.11598819440038145,0.09344832899757984,0.4840041279669762,0.138,0.059000000000000004,0.081,0.207,0.08,0.153,0.8054526001831337,0.0684819027933965,0.0019977120428639784,0.05555461101085444,0.0001302459675362685,0.042871416566072656,0.025511511436142442,0.3817708689252409,0.81,0.264,0.17830976088095465,0.2591043615975112,0.12143162088522935,0.995967522638072
22,Michigan,26,2011,9876187,1387870,33688,45981,0.17535712584375318,0.08225125220181596,0.4908350305498982,0.157,0.062,0.096,0.235,0.086,0.162,0.7929075259510578,0.14055414301086036,0.005540498575006731,0.02452687459239077,0.0002144552345961048,0.010656440587850351,0.025600062048237848,0.3823866788676173,0.8079999999999999,0.191,0.11328791388242415,0.2270027922644052,0.1812973219140009,0.9956437746940421
23,Minnesota,27,2011,5344861,701083,35823,56954,0.11909302647975435,0.07996449668834656,0.4969818913480885,0.15,0.049,0.064,0.184,0.068,0.127,0.8565002906530217,0.05222624124369184,0.011383270771681431,0.04046316639478557,0.00014275394626726498,0.014031796149609876,0.025252480840942355,0.4202640771492106,0.851,0.226,0.15950348509662907,0.23772285977837146,0.08552586076546513,0.997065755713348
24,Mississippi,28,2011,2978512,387023,27203,36919,0.2255462924920645,0.13469883190250972,0.4855967078189301,0.174,0.10400000000000001,0.13699999999999998,0.33399999999999996,0.12300000000000001,0.212,0.594439773954243,0.37446852656628543,0.003966745811331295,0.009090780899993016,3.6259716261005496e-05,0.00646799475711362,0.011529918294772692,0.3231849269940029,0.721,0.16,0.13167780808892496,0.1987249772339112,0.17264343551426425,0.9959869207303216
25,Missouri,29,2011,6010688,854604,32977,45247,0.15778329186337034,0.08216818667103164,0.4900560938296787,0.159,0.069,0.08800000000000001,0.242,0.081,0.16,0.8304390445819181,0.11452582466433127,0.0037143834449567172,0.016002660593928682,0.0009469797800185268,0.010225118988042634,0.02414598794680409,0.3946272191564748,0.797,0.182,0.1415170690144207,0.21084432656996688,0.1403851394701748,0.9956671935580806
26,Montana,30,2011,998199,150976,33247,44222,0.1478955878955879,0.08088526786324553,0.5012468827930174,0.19899999999999998,0.071,0.077,0.20600000000000002,0.073,0.127,0.8929021167121987,0.004312767293896307,0.06676424240056343,0.005724309481375959,0.0009697465134707608,0.005158290080434863,0.024168527518060028,0.44882630351844,0.8640000000000001,0.235,0.17352911028242898,0.21499070635730186,0.10883858998144713,0.9925361912703512
27,Nebraska,31,2011,1842641,249797,35006,50296,0.13117603498623745,0.07831120190670753,0.4952044422009086,0.16399999999999998,0.055,0.061,0.191,0.053,0.115,0.8818239689662827,0.04542013338463651,0.009760447097399871,0.01873235209680019,0.0003760906221016465,0.0219755231757027,0.021911484657076447,0.4158496699319848,0.87,0.185,0.2094941268309868,0.20874171834729804,0.09212351478308924,0.998234530069736
28,Nevada,32,2011,2723322,339640,39181,48927,0.15896266617396826,0.0940493330636237,0.503968253968254,0.145,0.054000000000000006,0.08,0.21899999999999997,0.067,0.136,0.715472867328946,0.08172041352436472,0.012045949762826427,0.07149172958614515,0.0060073689413150545,0.07439553604017446,0.038866134816228116,0.3972500294429396,0.83,0.229,0.15697348602638087,0.21488938169826874,0.10749303711907747,0.9767524184624172
29,New Hampshire,33,2011,1318194,184590,38296,62647,0.0881193134644341,0.06160272207275441,0.4939271255060729,0.16699999999999998,0.057999999999999996,0.081,0.195,0.065,0.122,0.941339438656222,0.011117483466014868,0.001634053864605665,0.022001313918892058,8.87578004451545e-05,0.006642421373485238,0.017176530920334943,0.4361937266374126,0.8340000000000001,0.256,0.17785871262798636,0.2153000211604096,0.08268887451738201,0.9955743709163256
30,New Jersey,34,2011,8821155,1206778,40850,67458,0.10378361174315101,0.07757152508354903,0.4871794871794872,0.125,0.065,0.086,0.22,0.087,0.162,0.6920344331326227,0.13409865261408513,0.002392317105866522,0.0847530737188044,0.000381469320060695,0.061760959874302176,0.024579094234258442,0.3451106997310193,0.7909999999999999,0.235,0.1721501563709315,0.2709257949017963,0.07959012876823643,0.9839683459816402
31,New Mexico,35,2011,2082224,283057,34657,41963,0.21537700792644413,0.11814986017555335,0.4977398292315419,0.188,0.08800000000000001,0.11,0.254,0.09300000000000001,0.16899999999999998,0.7169209460653608,0.021306545309246267,0.09164479902258356,0.012312316062056723,0.0005623794558126311,0.1264133926032934,0.03083962148164655,0.3800365297448924,0.768,0.254,0.15500985359132613,0.1956455042765238,0.1536638928168803,0.9833001444972429
32,New York,36,2011,19465197,2664920,34946,55246,0.15972011038910747,0.11722038354198075,0.4848016486347244,0.11800000000000001,0.062,0.08800000000000001,0.23199999999999998,0.08900000000000001,0.162,0.6529798799364835,0.15597576536214866,0.003479594889278541,0.07437684807402667,0.00028574075053029263,0.08583935728983375,0.027062813697698508,0.32841999009351125,0.7609999999999999,0.233,0.15285568708216382,0.2469561227241343,0.1517468570263127,0.9877019270712456
33,North Carolina,37,2011,9656401,1275956,32936,43916,0.17871005075328314,0.09653847462212208,0.4855967078189301,0.151,0.075,0.098,0.247,0.092,0.166,0.7009364047744082,0.21659808866678176,0.011560518251054405,0.021884758099834502,0.00042790269376758485,0.02737790197403774,0.021214425540115826,0.3543484258077865,0.754,0.205,0.14451801903513914,0.190440481304998,0.14742854629626614,0.9958522926996788
34,North Dakota,38,2011,683932,98456,31743,51704,0.1224607213315306,0.10507861958509636,0.5029821073558649,0.159,0.07,0.064,0.19899999999999998,0.051,0.126,0.8982281864278905,0.010025850523151424,0.05631407800775515,0.010337284993244943,0.0002149336483743998,0.006377827035436271,0.018501839364147312,0.4243215243357439,0.758,0.15,0.19300364312992604,0.19397616364670514,0.08778224668360146,0.9985931801703334
35,Ohio,39,2011,11544951,1647834,32683,45749,0.16430375061720726,0.07731648768481637,0.4887525562372188,0.15,0.064,0.086,0.23199999999999998,0.084,0.159,0.8286606846577348,0.12096049606447007,0.0016967590421128685,0.01687438950585412,0.00017159016092835734,0.00858713042610575,0.023048950142794025,0.383865729193596,0.795,0.174,0.13755149061313215,0.2130566306496892,0.15156057379496338,0.9949666893717446
36,Oklahoma,40,2011,3791508,517390,31537,43225,0.17214218070283593,0.09484720465012762,0.4952044422009086,0.19,0.08199999999999999,0.09699999999999999,0.278,0.09,0.163,0.7364072553717412,0.07263389659206837,0.06876762491335901,0.01727887690069492,0.0014223891918466215,0.02393137506237624,0.07955858196791356,0.3805775140609598,0.8029999999999999,0.189,0.16001733448269198,0.19868061790138966,0.14269881218328295,0.9941893455294252
37,Oregon,41,2011,3871859,553121,36160,46816,0.17455082252894075,0.0738235017976771,0.4944388270980789,0.18,0.061,0.091,0.22899999999999998,0.079,0.141,0.8469722167052054,0.01809647510407791,0.013436956252797429,0.03949239887092997,0.003899935405705631,0.04331743485493661,0.034784582806347025,0.4207524212604475,0.87,0.264,0.13387541491825478,0.22796270652171946,0.18900129797446108,0.9954510393022103
38,Pennsylvania,42,2011,12742886,1982418,32124,50228,0.13756636416595408,0.07956616622406858,0.4879672299027138,0.151,0.062,0.083,0.222,0.079,0.159,0.8228834504208858,0.10772167309665956,0.0013587973713333073,0.02810729060905041,0.00015765659364762425,0.02036728571533953,0.019403846193083732,0.3849591761172467,0.7929999999999999,0.173,0.14256552785235002,0.2429315566131865,0.12702323298833598,0.9942865406357636
39,Rhode Island,44,2011,1051302,153677,32871,53636,0.14735415237127714,0.10195879747225436,0.4834710743801653,0.14400000000000002,0.052000000000000005,0.085,0.218,0.084,0.156,0.8170820563453698,0.06030331912238347,0.004156750391419402,0.0316131806084265,0.00017882587496266533,0.05931311839985085,0.02735274925758726,0.3876051718864892,0.733,0.214,0.15594708636946322,0.2496822582169095,0.14642979292144015,0.9967684291964206
40,South Carolina,45,2011,4679230,654887,33171,42367,0.18882365150988328,0.10147384016108504,0.48612538540596095,0.141,0.073,0.10800000000000001,0.245,0.08900000000000001,0.17,0.6700281883985185,0.2789119149945611,0.0028303802121289186,0.013539834545427345,0.0004363965866178837,0.016218052970253652,0.01803523229249257,0.3509445140917441,0.75,0.21600000000000005,0.13931506739330604,0.19511826137944407,0.1544983870730662,0.9966712650605246
41,South Dakota,46,2011,824082,120025,32823,48321,0.13924380277579282,0.11052459682046484,0.4982438534872052,0.16899999999999998,0.062,0.077,0.221,0.07400000000000001,0.13,0.8590698498450396,0.011548608026871113,0.08680204154440943,0.009531818435544036,7.644870292034045e-05,0.00853191794020498,0.024439315505010425,0.4154301187252656,0.826,0.209,0.20495456598208706,0.21244528426577794,0.1059418653218446,0.9958159365152224
42,Tennessee,47,2011,6403353,879033,30186,41693,0.1828737604820712,0.10729502874781176,0.4871794871794872,0.166,0.08,0.11800000000000001,0.27699999999999997,0.106,0.188,0.7792898501769308,0.16732842934006606,0.0029253423948359556,0.014412136891406737,0.0003590306515976864,0.01671483674256284,0.01897037380259998,0.3851527758343544,0.7170000000000001,0.171,0.13158068609369614,0.19740380958052767,0.17638164112590113,0.9951263154310646
43,Texas,48,2011,25674681,2707825,34963,49392,0.18462506169946505,0.11418722666462597,0.4962216624685138,0.16699999999999998,0.086,0.111,0.271,0.106,0.18,0.7458381664021454,0.11730603390943785,0.005015563776624917,0.038914524390780164,0.0007293566763302726,0.06894769208622299,0.023248662758458414,0.3727438072992161,0.738,0.217,0.16511365946248371,0.18917811723874325,0.13616639756303975,0.9813278174173956
44,Utah,49,2011,2817222,258324,39886,55869,0.13526252966069893,0.05254396045526817,0.5032290114257327,0.16699999999999998,0.057,0.077,0.195,0.069,0.133,0.8827380305847391,0.0115447060969991,0.011285940547106334,0.020118755284461075,0.009658095812115623,0.04003518359575497,0.02461928807882375,0.4357744537867175,0.889,0.264,0.1601839423979189,0.22141983813350674,0.09909833497878999,0.9923020008500858
45,Vermont,50,2011,626431,93641,36600,52776,0.11488833004011735,0.06999126077192827,0.4923857868020304,0.163,0.061,0.087,0.19699999999999998,0.076,0.139,0.9518255003344342,0.008291415973985961,0.003416178318122826,0.012344535950487763,0.0003911045270748095,0.0019587153253909848,0.021772549570503376,0.44017043816277057,0.845,0.29,0.18371946639826567,0.2369294083467712,0.13699982126065635,0.9975773532307488
46,Virginia,51,2011,8096604,1010335,41965,61882,0.11534014184873932,0.07504370642721213,0.491353001017294,0.14,0.063,0.094,0.22399999999999998,0.08900000000000001,0.159,0.6935922764655403,0.1953228785797107,0.0030103979396794013,0.056226289441845004,0.0006279175812476443,0.02148604526045735,0.02973419473151953,0.3516081299766909,0.777,0.26,0.17688018675785755,0.1665343947542152,0.0960921538795914,0.9913289706665472
47,Washington,53,2011,6830038,861243,39829,56835,0.13896334016392525,0.08462623581018716,0.498997995991984,0.17300000000000001,0.065,0.096,0.226,0.08800000000000001,0.155,0.7843530299538597,0.03508984869483889,0.013426426031597482,0.07345669233465467,0.0059004064106231895,0.04080182277170346,0.04697177380272262,0.4049147569269068,0.866,0.28600000000000003,0.13950441217867662,0.18974376475396604,0.14526283882108362,0.99275403690065
48,West Virginia,54,2011,1855364,301317,28375,38482,0.18577320674227732,0.09395514456872013,0.4929006085192698,0.19399999999999998,0.087,0.12,0.295,0.109,0.192,0.9388535079908849,0.030278694638895657,0.0015274630746311775,0.00619393283474294,6.791120233010881e-05,0.002399529148997178,0.02067896110951813,0.4238293889823674,0.728,0.122,0.12084739282549604,0.21540219585353632,0.1603871592367774,0.997457531550188
49,Wisconsin,55,2011,5711767,792214,32739,50395,0.13067183931006135,0.07512367184904352,0.4964753272910373,0.145,0.053,0.071,0.203,0.071,0.133,0.8719709680034217,0.06242376483494513,0.00841508415872006,0.02286805466679576,0.00025998959691457996,0.013613650556824184,0.020448488182378592,0.4177696935424014,0.828,0.188,0.1454809363707281,0.22301597402217074,0.1274510493321473,0.9953656707695824
50,Wyoming,56,2011,568158,72029,34487,56322,0.11298469820354527,0.06170304422745549,0.5093228655544652,0.191,0.057999999999999996,0.057,0.185,0.05,0.10300000000000001,0.9070276225979392,0.008939414740265912,0.021545063169048046,0.008506436589821845,0.0003537748302408837,0.026100134117622208,0.0275275539550618,0.4491940746088381,0.879,0.21600000000000005,0.19172344955504034,0.20077087803523586,0.05914019565109936,0.9957782883400343
51,Puerto Rico,72,2011,3706690,565072,15221,18660,0.4557649730807252,0.3900450900547599,0.477533960292581,0.161,0.192,0.204,0.354,0.14,0.317,0.6851611545610774,0.07825930951873504,0.0022267845436224768,0.002559965899495237,0.0,0.09753202992427204,0.1342607555527978,0.33143033100206704,0.463,0.126,0.06013912195260074,0.2542006167001728,0.3751714562978496,0.9929643040051
0,Alabama,1,2012,4822023,700359,32287,41574,0.1896257003963052,0.11114926991926476,0.4845360824742268,0.171,0.086,0.12,0.29600000000000004,0.111,0.195,0.6912806098187421,0.2646532378630297,0.005005368078916256,0.01216895896182992,0.0002816245380828752,0.010880910356503898,0.015729290382895313,0.35063303248762423,0.755,0.184,0.1410820354889421,0.2062974490925369,0.1677569913650186,0.997361171651528
1,Alaska,2,2012,731449,62119,46666,67712,0.10117270908094934,0.044298188025210086,0.5210727969348659,0.198,0.10099999999999999,0.114,0.237,0.10099999999999999,0.16,0.6651878668232508,0.03582888212301883,0.14024491112845872,0.05850031922936527,0.011253006019558438,0.009291146751174723,0.07969386792517319,0.3838761087589948,0.843,0.269,0.21059523438883432,0.13240947222266938,0.11414220487897922,0.991580225840336
2,Arizona,4,2012,6553255,971086,39083,47826,0.1866044457094706,0.08310927697534339,0.4974874371859296,0.152,0.059000000000000004,0.08,0.21,0.07,0.131,0.7880357166019024,0.04369477458148662,0.04423496415140262,0.029052737914212094,0.0018367971336381687,0.06422792947931982,0.02891708013803828,0.4187342830604087,0.84,0.265,0.1271326854109729,0.2347355660775668,0.1446052283953301,0.9878311344546572
